Shop Name,Reviews,Address,Phone,Instagram,Facebook,TikTok,Website,City,State,Country,Email,Rating,Scraped At
Cascade Tattoo Company (Hanks Family Tattoo),169,"409 Lincoln St #6, The Dalles, OR 97058",808) 255-1624,N/A,http://www.facebook.com/hanksfamilytattooco,N/A,http://www.facebook.com/hanksfamilytattooco,Dufur,OR,USA,N/A,5.0,2026-06-16 05:39:11
Saltwater Tattoo Collective,12,"34950 Brooten Rd, Cloverdale, OR 97112",503) 437-4781,https://instagram.com/tattoosbyjessward,https://www.facebook.com/p,https://www.tiktok.com/@emscottla,https://www.tattoosbyjessward.com,Dufur,OR,USA,N/A,5.0,2026-06-16 05:40:37
Sundew Tattoo,107,"1276 Main St E, Monmouth, OR 97361",N/A,https://www.instagram.com/sundew.tattoo,https://www.facebook.com/groups,https://www.tiktok.com/@offspring,https://sundewtattoo.com,Dufur,OR,USA,N/A,5.0,2026-06-16 05:41:40
Tattoos Forever,50,"863 N First Ave, Stayton, OR 97383",503) 769-1177,https://www.instagram.com/alwaysxforevertattoo,https://www.facebook.com/share,https://www.tiktok.com/@inkedabroad,https://www.facebook.com/share/1B35vQmGa1,Dufur,OR,USA,N/A,5.0,2026-06-16 05:43:05
Cross Over Tattoo Studio,150,"24048 US-20, Philomath, OR 97370",541) 961-0127,https://www.instagram.com/justin_d_crossovertattoo_art,N/A,N/A,http://crossovertattoostudio.com,Dufur,OR,USA,cross_over_tattoo@yahoo.com,4.9,2026-06-16 05:44:31
Heiser Tattoo and Artistry,12,"113 E 2nd St Unit B, The Dalles, OR 97058",541) 980-7905,https://www.instagram.com/heiser_tattoos,https://www.facebook.com/jon.heiser1,https://www.tiktok.com/@thelindsaygoodwin,http://heiser-tattoo-and-artistry.wsite.top,Dufur,OR,USA,N/A,5.0,2026-06-16 05:46:12
Hood River Tattoo,16,"209 Oak St Unit 204, Hood River, OR 97031",541) 490-2775,https://www.instagram.com/hoodrivertattoo,https://www.facebook.com/hoodrivertattoo,N/A,http://hoodrivertattoo.com,Dufur,OR,USA,hoodrivertattoo@gmail.com,4.5,2026-06-16 05:47:38
Reverie,30,"113 N Blaine St, Newberg, OR 97132",503) 864-0193,https://www.instagram.com/rever.iecollective,N/A,https://www.tiktok.com/@reveriez.z.z,http://www.reverietattoo.studio,Dundee,OR,USA,INFO.REVERIECOLLECTIVE@GMAIL.COM; info.reveriecollective@gmail.com; user@domain.com,5.0,2026-06-16 05:50:35
Back40Tattoo,264,"901 Brutscher St suite 209, Newberg, OR 97132",503) 759-6224,N/A,N/A,N/A,http://back40tattoo.com,Dundee,OR,USA,Back40tattoo@gmail.com; back40tattoo@gmail.com,4.8,2026-06-16 05:52:14
Gilded Heart Tattoo,99,"211 E 1st St, Newberg, OR 97132",971) 832-8002,https://www.instagram.com/gildedhearttattoo,N/A,N/A,https://www.gildedhearttattoo.com,Dundee,OR,USA,Tat2clan@yahoo.com; tat2clan@yahoo.com; user@domain.com,4.5,2026-06-16 05:53:51
Viridian Ink Tattoo,58,"116 S Molalla Ave, Molalla, OR 97038",971) 806-7801,https://www.instagram.com/viridianinktattoo,N/A,https://www.tiktok.com/@vismstudio,https://viridianinktattoo.com,Dundee,OR,USA,example@mysite.com; viridianinktattoo@gmail.com,5.0,2026-06-16 05:56:20
Eastwood Tattoos,39,"101 W Main Ave Suite 203, Sisters, OR 97759",541) 719-8845,https://www.instagram.com/p,https://www.facebook.com/p,https://www.tiktok.com/@eastwoodography,http://eastwoodtattoos.com,Dundee,OR,USA,N/A,4.8,2026-06-16 05:58:10
Sundew Tattoo,107,"1276 Main St E, Monmouth, OR 97361",N/A,https://www.instagram.com/sundew.tattoo,https://www.facebook.com/groups,https://www.tiktok.com/@rikysrayna,https://sundewtattoo.com,Dundee,OR,USA,N/A,5.0,2026-06-16 05:59:11
Fades n Shades,41,"2115 Portland Rd, Newberg, OR 97132",503) 487-6565,N/A,N/A,N/A,https://www.fadesnshades.com,Dundee,OR,USA,N/A,4.8,2026-06-16 06:01:04
TATTOOGA,31,"1367 Bay St, Florence, OR 97439",541) 991-9898,N/A,N/A,N/A,N/A,Dunes City,OR,USA,N/A,4.9,2026-06-16 06:03:20
Flying Snail Tattoo LLC,40,"Upstairs, 4480 US-101 Bldg A Suite 1, Florence, OR 97439",541) 671-7984,N/A,N/A,N/A,N/A,Dunes City,OR,USA,N/A,4.9,2026-06-16 06:05:09
7Devils Tattoo,1,"1725 Kingwood St Unit 5, Florence, OR 97439",541) 305-2986,https://www.instagram.com/7devilscreations,https://www.facebook.com/bryan.walters.731,https://www.tiktok.com/@danielsilva.tattoos,https://7devilscreations.com,Dunes City,OR,USA,7devilscreations@gmail.com; hi@mystore.com; u00a07devilscreations@gmail.com,5.0,2026-06-16 06:06:42
Oregon Coast Tattoo,36,"1379 Rhododendron Dr, Florence, OR 97439",541) 991-8281,N/A,N/A,N/A,http://www.oregoncoasttattoo.com,Dunes City,OR,USA,N/A,4.6,2026-06-16 06:08:41
Tinta Tattoo,40,"10 N Platt Ave, Eagle Point, OR 97524",541) 816-2299,https://www.instagram.com/blusteelstudio,https://www.facebook.com/Tintatattooep,https://www.tiktok.com/@tattoounleashed,https://blusteelstudio.com,Eagle Point,OR,USA,N/A,5.0,2026-06-16 06:10:54
Oblivion art,9,"17 S Platt St suite a, Eagle Point, OR 97524",541) 951-0895,https://www.instagram.com/oblivionindiana,https://www.facebook.com/p,https://www.tiktok.com/@inkygreen,https://oblivionart.com,Eagle Point,OR,USA,N/A,4.4,2026-06-16 06:13:08
Old Chrome Tattoo,43,"565 W Centennial Blvd, Springfield, OR 97477",541) 357-7053,N/A,N/A,N/A,N/A,Echo,OR,USA,N/A,4.9,2026-06-16 06:15:49
Back40Tattoo,264,"901 Brutscher St suite 209, Newberg, OR 97132",503) 759-6224,https://www.instagram.com/tattoosbynicolette,https://www.facebook.com/Back40Tattoo,https://www.tiktok.com/en,http://back40tattoo.com,Echo,OR,USA,N/A,4.8,2026-06-16 06:19:00
Sweet Home Tattoo,23,"1228 Main St, Sweet Home, OR 97386",503) 984-1576,N/A,N/A,N/A,N/A,Echo,OR,USA,N/A,4.7,2026-06-16 06:21:20
Black Forest Tattoo Company,97,"149 N 5th St, Springfield, OR 97477",458) 250-5520,https://www.instagram.com/valson_ink,https://www.facebook.com/share.php,https://www.tiktok.com/@blackforesttat2co,http://www.blackforesttat2co.com,Echo,OR,USA,blackforesttattoocompany@gmail.com; dainieljaytattoo@gmail.com; jakeovertime@gmail.com,5.0,2026-06-16 06:24:58
The Silverton Tattoo Co.,67,"208 E Main St, Silverton, OR 97381",971) 343-3333,https://www.instagram.com/silvertontattoo,https://www.facebook.com/silvertontattoo,N/A,https://www.facebook.com/silvertontattoo,Echo,OR,USA,N/A,4.6,2026-06-16 06:27:01
Saltwater Tattoo Collective,12,"34950 Brooten Rd, Cloverdale, OR 97112",503) 437-4781,https://instagram.com/tattoosbyjessward,https://www.facebook.com/p,https://www.tiktok.com/@emscottla,https://www.tattoosbyjessward.com,Echo,OR,USA,N/A,5.0,2026-06-16 06:28:02
Eastwood Tattoos,39,"101 W Main Ave Suite 203, Sisters, OR 97759",541) 719-8845,https://www.instagram.com/p,https://www.facebook.com/p,https://www.tiktok.com/@eastwoodography,http://eastwoodtattoos.com,Echo,OR,USA,N/A,4.8,2026-06-16 06:29:31
Oracle Tattoo & Spa,117,"740 Main St, Springfield, OR 97477",541) 359-5259,https://www.instagram.com/oracletattoospa,https://www.facebook.com/watch,https://www.tiktok.com/@millakastattoos,https://oracletattoospa.com,Echo,OR,USA,jamrosetattoos@gmail.com,5.0,2026-06-16 06:31:51
Cross Over Tattoo Studio,150,"24048 US-20, Philomath, OR 97370",541) 961-0127,https://www.instagram.com/justin_d_crossovertattoo_art,N/A,N/A,http://crossovertattoostudio.com,Echo,OR,USA,cross_over_tattoo@yahoo.com,4.9,2026-06-16 06:33:25
Mori Ink,48,"248 N 2nd St Suite B, Ashland, OR 97520",541) 482-8288,https://www.instagram.com/p,https://www.facebook.com/pages,https://www.tiktok.com/@memphismori,https://mori146.wixsite.com/spa-clinic-r,Echo,OR,USA,nutattoo@gmail.com,4.0,2026-06-16 06:35:46
Custom Body Art,47,"1039 Court St, Medford, OR 97501",541) 857-9866,https://www.instagram.com/abcbodyart,https://www.facebook.com/BodyArtofMykeMagyck,https://www.tiktok.com/@lovetattoo__wawa,N/A,Echo,OR,USA,N/A,4.8,2026-06-16 06:36:44
Galaxy Ink Tattoos,47,"258 A St Unit 8, Ashland, OR 97520",541) 201-0438,https://www.instagram.com/mdgalaxyink,https://www.facebook.com/p,https://www.tiktok.com/@inkedmagazine,http://www.galaxyink.com,Echo,OR,USA,N/A,5.0,2026-06-16 06:38:28
Universal Rites Tattoo,33,"611 Siskiyou Blvd # 2, Ashland, OR 97520",541) 488-0611,https://www.instagram.com/benja_zohara,https://www.facebook.com/UniversalRitesTattooStudio,https://www.tiktok.com/@beyondabletattoos,http://www.universalrites.com,Echo,OR,USA,benjasworld@hotmail.com,4.8,2026-06-16 06:40:22
Savage Rose Ink,8,"27 S 7th St, Central Point, OR 97502",541) 930-1600,https://www.instagram.com/savageroseink,https://www.facebook.com/p,https://www.tiktok.com/@savage_ink_official,http://venue.ink/@savagerose.ink,Echo,OR,USA,N/A,5.0,2026-06-16 06:43:15
Ritual Evolution Piercing & Tattoo,128,"77 N Main St, Ashland, OR 97520",541) 780-7303,https://www.instagram.com/ritual.evolution,https://www.facebook.com/Ritual.Evolution,https://www.tiktok.com/@the.ritual.tattoo,http://www.ritualevolution.com,Echo,OR,USA,marotti.tattoo@gmail.com,4.7,2026-06-16 06:44:56
Gremlin Magick,5,"1 W 6th St #102, Medford, OR 97501",458) 302-5788,N/A,N/A,N/A,N/A,Echo,OR,USA,N/A,5.0,2026-06-16 06:46:52
Irieized Tattoo and Fine Arts,12,"345 N Bartlett St STE 103, Medford, OR 97501",541) 841-0302,N/A,N/A,N/A,http://irieized.com,Echo,OR,USA,filler@godaddy.com; lemonad@jovanny.ru,5.0,2026-06-16 06:48:53
Black Moth Studio,88,"117 SE 6th St, Grants Pass, OR 97526",541) 226-7341,http://www.instagram.com/blackmothtats,https://www.facebook.com/blackmothtats,https://www.tiktok.com/@kinotattoos,http://www.instagram.com/blackmothtats,Echo,OR,USA,N/A,4.7,2026-06-16 06:53:06
Capital G's Tattoo,132,"810 Biddle Rd, Medford, OR 97504",541) 500-1060,https://www.instagram.com/capitalgstattoo,https://www.facebook.com/p,https://www.tiktok.com/@capitalgstattoo,N/A,Echo,OR,USA,N/A,4.9,2026-06-16 06:54:01
Traditions Tattoo,53,"409 N Riverside Ave, Medford, OR 97501",541) 879-1260,https://www.instagram.com/traditionstattooshop541,https://www.facebook.com/p,https://www.tiktok.com/@kessirene,N/A,Echo,OR,USA,N/A,4.8,2026-06-16 06:55:16
Southside Tattoo,91,"1762 Ashland St, Ashland, OR 97520",541) 621-7666,https://www.instagram.com/p,https://www.facebook.com/southsidetattooashlandoregon,https://www.tiktok.com/@austinbucketlist,http://southsidetattooashland.com,Echo,OR,USA,N/A,4.8,2026-06-16 06:57:09
Elysian tattoo studio,52,"210 S Spring St, Klamath Falls, OR 97601",541) 892-8800,https://www.instagram.com/elysiantattoostudio,https://www.facebook.com/groups,https://www.tiktok.com/@kaashmoney_8,N/A,Echo,OR,USA,N/A,4.9,2026-06-16 06:58:09
Maya Wild Art,108,"111 NE A St, Grants Pass, OR 97526",N/A,https://www.instagram.com/maya.wild.art,https://www.facebook.com/SubRosaTattoo,https://www.tiktok.com/@art_dailydose,http://mayawildart.com,Echo,OR,USA,N/A,5.0,2026-06-16 07:00:19
"3 Sevens Tattoo, Oregon, Grants Pass",36,"1314 Redwood Ave, Grants Pass, OR 97527",541) 890-9777,N/A,N/A,N/A,https://www.3sevenstattoo.weebly.com,Echo,OR,USA,N/A,5.0,2026-06-16 07:02:39
Cut Throat Ink,58,"1330 NW 6th St unit b, Grants Pass, OR 97526",541) 226-8121,https://www.instagram.com/p,https://www.facebook.com/CutThroatInk1,https://www.tiktok.com/@maggi.ink,http://cutthroatink.com,Echo,OR,USA,N/A,4.9,2026-06-16 07:04:57
Black Tides Tattoo,30,"2332 Poplar Dr, Medford, OR 97504",541) 659-8215,N/A,N/A,N/A,https://inkedbyalesha.my.canva.site/dagwhlesrwm,Echo,OR,USA,N/A,5.0,2026-06-16 07:08:11
Gold Hill Tattoo,6,"440 2nd Ave, Gold Hill, OR 97525",458) 220-1146,https://www.instagram.com/jenschleg,https://www.facebook.com/p,https://www.tiktok.com/@gold.hill.tattoo,https://tattoos-by-jen-schlegel.square.site,Echo,OR,USA,hi@mystore.com,5.0,2026-06-16 07:09:58
Southpaw Tattoo Parlor,57,"914A SW 6th St, Grants Pass, OR 97526",541) 659-6614,https://instagram.com/jen_godfreytattoos,https://facebook.com/jennifermgodfrey,https://tiktok.com/@jengodfreytattoos,https://linktr.ee/Jengodfreytattoos,Echo,OR,USA,N/A,4.9,2026-06-16 07:11:10
House Of 1000 Colors Tattoo,41,"1500 Rogue River Hwy, Grants Pass, OR 97527",541) 450-8050,N/A,https://www.facebook.com/houseof1000colorstattoo,https://www.tiktok.com/@inkd.inc,N/A,Echo,OR,USA,N/A,4.0,2026-06-16 07:13:40
Harmonic Tattoo LLC,5,"120 Cedar Flat Rd A, Williams, OR 97544",541) 821-5318,https://www.instagram.com/harmonictattoosllc,https://www.facebook.com/p,https://www.tiktok.com/@jonlindmusic,N/A,Echo,OR,USA,N/A,5.0,2026-06-16 07:15:56
Rebel Underground Tattoo,21,"104 E Main St, Molalla, OR 97038",503) 383-1371,https://www.instagram.com/medicinewomantattoo,https://www.facebook.com/groups,https://www.tiktok.com/@ryanjessemusic,https://usavendorx.top/details/rebel-underground-tattoo-ChIJf8J,Fossil,OR,USA,mapdetailscom@gmail.com,4.8,2026-06-16 07:23:08
Olde Oak Studio,51,"2870 SE 75th Ave Ste 204, Hillsboro, OR 97123",808) 938-5369,https://www.instagram.com/oldeoakstudio,https://www.facebook.com/OldeOakStudio,https://www.tiktok.com/@inkedabroad,http://www.imstagram.com/oldeoakstudio,Fossil,OR,USA,N/A,4.8,2026-06-16 07:25:33
SWORDFISH TATTOO,10,"1106 Pine St, Silverton, OR 97381",971) 227-7260,http://instagram.com/swordfishtattoo,N/A,https://www.tiktok.com/@tekulvetattoos,http://swordfishtattoo.com,Fossil,OR,USA,user@domain.com,0,2026-06-16 07:27:19
Freak of Ink | Tattoo & Ink Shop | Albany OR,73,"2120 SE Geary St, Albany, OR 97322",541) 979-5042,N/A,N/A,N/A,N/A,Fossil,OR,USA,N/A,4.8,2026-06-16 07:30:50
Oregon Tattoo Co,227,"104 Commercial St SE, Salem, OR 97301",503) 365-0726,N/A,N/A,N/A,http://oregontattoo.top,Fossil,OR,USA,N/A,4.7,2026-06-16 07:37:06
Tattoos Forever,50,"863 N First Ave, Stayton, OR 97383",503) 769-1177,https://www.instagram.com/alwaysxforevertattoo,https://www.facebook.com/share,https://www.tiktok.com/@inkedabroad,https://www.facebook.com/share/1B35vQmGa1,Fossil,OR,USA,N/A,5.0,2026-06-16 07:39:15
Mount Angel Tattoo,2,"165 N Main St, Mt Angel, OR 97362",503) 845-1111,https://www.instagram.com/_inkedbyky_,https://www.facebook.com/Back40tattooacademy,https://www.tiktok.com/@danielsilva.tattoos,https://www.mountangeltattoo.com,Fossil,OR,USA,N/A,5.0,2026-06-16 07:42:17
OREGON CITY TATTOO,142,"Lower Level, 207 7th St B1, Oregon City, OR 97045",503) 974-9173,http://instagram.com/squarespace,N/A,https://www.tiktok.com/@eyetattoo_,http://www.oregoncitytattoo.com,Fossil,OR,USA,user@domain.com,4.8,2026-06-16 07:43:24
Sweet Home Tattoo,23,"1228 Main St, Sweet Home, OR 97386",503) 984-1576,N/A,N/A,N/A,N/A,Fossil,OR,USA,N/A,4.7,2026-06-16 07:46:22
Inclusion Ink,29,"167 High St SE, Salem, OR 97301",503) 383-8877,https://www.instagram.com/inclusionink,https://www.facebook.com/loretatz,https://www.tiktok.com/@mollyburkeofficial,http://www.inclusioninktattoo.com,Fossil,OR,USA,N/A,5.0,2026-06-16 07:51:00
Dark Star Tattoo,110,"2360 State St, Salem, OR 97301",503) 763-9696,N/A,N/A,N/A,N/A,Fossil,OR,USA,N/A,4.7,2026-06-16 07:52:56
Darkest Days Tattoo,129,"1107 SW Coast Hwy, Newport, OR 97365",541) 961-4587,https://www.instagram.com/darkestdaystattoo,https://www.facebook.com/MyDarkestDays,N/A,https://www.darkestdaystattoo.ink,Fossil,OR,USA,N/A,4.9,2026-06-16 07:57:47
Lucky Supreme Tattoo,156,"512 Main St, Oregon City, OR 97045",503) 785-3750,N/A,N/A,N/A,N/A,Fossil,OR,USA,N/A,4.9,2026-06-16 08:00:10
Established Ink Tattoo,64,"15010 SE McLoughlin Blvd #4, Milwaukie, OR 97267",503) 484-4473,N/A,https://www.facebook.com/Established-Ink-Tattoo-212628125467975,N/A,https://www.facebook.com/Established-Ink-Tattoo-212628125467975,Fossil,OR,USA,N/A,4.8,2026-06-16 08:03:17
PermaGrafix Tattoo,61,"2217 Santiam Hwy SE, Albany, OR 97322",541) 990-0826,N/A,https://www.facebook.com/permagrafixtattoo,https://www.tiktok.com/@permagrafix,http://www.permagrafix.com,Gates,OR,USA,N/A,4.5,2026-06-16 08:14:31
Atlas Tattoo Studio,297,"4543 N Albina Ave, Portland, OR 97217",503) 281-7499,N/A,N/A,N/A,http://www.atlastattoo.com,Gates,OR,USA,N/A,4.8,2026-06-16 08:17:01
Anchored Ink Tattoo & Piercing by SPLAT LLC,387,"107 W Q St Ste 3, Springfield, OR 97477",541) 790-9566,https://www.instagram.com/anchoredinktattoo,https://www.facebook.com/AnchoredInkEugene,N/A,https://www.anchoredinktattoostudio.com,Gates,OR,USA,smushstone@gmail.com,4.9,2026-06-16 08:20:39
Rebel Underground Tattoo,21,"104 E Main St, Molalla, OR 97038",503) 383-1371,N/A,N/A,N/A,https://usavendorx.top/details/rebel-underground-tattoo-ChIJf8J,Gates,OR,USA,N/A,4.8,2026-06-16 08:24:24
Angel Ink Tattoo,257,"502 Main St, Oregon City, OR 97045",503) 655-4055,N/A,N/A,N/A,http://www.angelinktattoo.com,Gates,OR,USA,N/A,4.7,2026-06-16 08:26:51
Fallen Cherub Tattoo Co.,13,"403 W 1st Ave Suite 1, Albany, OR 97321",541) 979-4660,N/A,https://www.facebook.com/share,N/A,https://www.facebook.com/share/15o9NtpH5C,Gates,OR,USA,N/A,5.0,2026-06-16 08:29:05
Alchemy Tattoo Collective,155,"220 Liberty St NE, Salem, OR 97301",971) 599-5932,https://www.instagram.com/alchemytattoocollective,https://www.facebook.com/alchemytattoocollective,https://www.tiktok.com/@alchemytattoocollective,http://www.alchemytattoosalem.com,Gates,OR,USA,N/A,4.6,2026-06-16 08:35:07
East Side Tattoo,176,"6514 SE Foster Rd, Portland, OR 97206",503) 719-5796,https://www.instagram.com/eastsidetattooshop,https://www.facebook.com/eastsidetattooshoppdx,https://www.tiktok.com/@eastsideinktattoo,https://eastside.tattoo,Gates,OR,USA,eastsidetattooshop@gmail.com,4.9,2026-06-16 08:38:22
Big O' Tatties,9,"224 Airport Rd NE, Silverton, OR 97381",N/A,https://www.instagram.com/bigotatties,https://www.facebook.com/instagram,https://www.tiktok.com/@worksbyjoe,https://www.instagram.com/bigotatties,Gates,OR,USA,N/A,5.0,2026-06-16 08:40:30
"Above the Pearl Tattoo, LLC.",68,"10600 SE McLoughlin Blvd Ste 203, Milwaukie, OR 97222",503) 319-4855,https://www.instagram.com/abovethepearltattoo,https://www.facebook.com/abovethepearltattoo,https://www.tiktok.com/@tiddygirlpearl,http://www.abovethepearl.com,Gates,OR,USA,N/A,5.0,2026-06-16 08:42:31
Pink Panther Tattoo,77,"1001 E Burnside St, Portland, OR 97214",971) 888-4599,https://www.instagram.com/pinkpantherpdx,N/A,N/A,http://pinkpanthertattoopdx.com,Gates,OR,USA,pinkpantherpdx@gmail.com; user@domain.com,4.7,2026-06-16 08:44:48
Icon Tattoo,165,"813 N Russell St, Portland, OR 97227",503) 477-7157,N/A,N/A,N/A,http://www.icontattoostudio.com,Gates,OR,USA,N/A,4.8,2026-06-16 08:49:24
Blacklist Tattoo,65,"2401 NE Broadway, Portland, OR 97232",503) 796-0086,N/A,N/A,N/A,http://www.blacklisttattoo.com,Gates,OR,USA,N/A,4.6,2026-06-16 08:57:27
Gold Standard Tattoo,75,"1824 Division St suite c, Bend, OR 97701",541) 771-1066,https://instagram.com/goldstandardtattoo,https://facebook.com/pages,https://www.tiktok.com/@goddamnitdavetattoos,http://goldstandardtattoo.com,Gold Beach,OR,USA,dirk@goldstandardtattoo.com,4.7,2026-06-16 09:06:04
Saltwater Tattoo Collective,12,"34950 Brooten Rd, Cloverdale, OR 97112",503) 437-4781,https://www.instagram.com/saltwatertattoocollective,https://www.facebook.com/p,https://www.tiktok.com/@tonebone0605,https://www.tattoosbyjessward.com,Gold Beach,OR,USA,N/A,5.0,2026-06-16 09:08:02
Monolith Tattoo & Piercing,649,"61470 S Hwy 97 #3a, Bend, OR 97702",541) 647-2347,https://www.instagram.com/monolith_tattoo_studio,https://www.facebook.com/monolithtattoo,https://www.tiktok.com/@dirtyolepigpen,http://www.monolithtattoostudio.com,Gold Beach,OR,USA,N/A,4.8,2026-06-16 09:10:01
Against the Tides,44,"550 Broadway St Unit B, Seaside, OR 97138",503) 717-5058,N/A,N/A,N/A,N/A,Gold Beach,OR,USA,N/A,4.9,2026-06-16 09:20:09
Wicked Ink Tattoo,3,"185 SW Hwy 101, Waldport, OR 97394",541) 538-1370,https://www.instagram.com/risleytallon,N/A,N/A,https://www.instagram.com/risleytallon,Gold Beach,OR,USA,N/A,5.0,2026-06-16 09:23:39
Irish Ink Tattoo Studio,236,"408 SE G St A, Grants Pass, OR 97526",541) 476-6654,N/A,N/A,N/A,https://caseysheehan.wixsite.com/irishinkgp,Gold Beach,OR,USA,N/A,4.9,2026-06-16 09:27:06
Lucky Dog Tattoo,104,"260 S Roosevelt Dr, Seaside, OR 97138",503) 738-8220,https://www.instagram.com/goulsometattoos,https://www.facebook.com/LuckyDogTattooSeaside,https://www.tiktok.com/@stephheskethtattoo,https://m.facebook.com/LuckyDogTattooSeaside,Gold Beach,OR,USA,N/A,4.6,2026-06-16 09:29:52
Higher Self Tattoo,26,"1439 NE 6th St Ste E, Grants Pass, OR 97526",541) 761-4296,N/A,http://www.facebook.com/higherselftattoo,N/A,http://www.facebook.com/higherselftattoo,Gold Beach,OR,USA,N/A,4.8,2026-06-16 09:33:05
Prick and Poke Tattoo,110,"914A SW 6th St, Grants Pass, OR 97526",N/A,https://instagram.com/prickandpoketattoo,N/A,N/A,https://linktr.ee/prickandpoketattoo,Grants Pass,OR,USA,N/A,5.0,2026-06-16 09:48:18
Nic Luna Tattoo,30,"111 NE A St, Grants Pass, OR 97526",N/A,N/A,N/A,N/A,http://niclunatattoo.com,Grants Pass,OR,USA,N/A,5.0,2026-06-16 09:53:08
